date,size_sqm,bedrooms,bathrooms,age,location,price
2195-11-15,72,3,2,0,Rural,5419065
2195-11-22,164,2,1,15,Rural,6085989
2195-11-29,181,3,2,14,Rural,6266050
2195-12-06,166,1,1,12,Suburban,6029271
2195-12-13,109,2,1,6,Suburban,5639721
2195-12-20,85,1,2,2,Rural,5539162
2195-12-27,88,1,1,23,Rural,5361132
2196-01-03,69,1,1,22,Suburban,5277353
2196-01-10,116,4,2,26,Suburban,5694941
2196-01-17,168,4,2,12,Urban,6229132
2196-01-24,115,2,2,15,Suburban,5736938
2196-01-31,129,1,1,22,Urban,5678773
2196-02-07,161,1,1,0,Rural,6017469
2196-02-14,107,2,2,0,Rural,5602243
2196-02-21,181,3,2,27,Rural,6175307
2196-02-28,179,1,1,15,Suburban,6109058
2196-03-06,116,4,1,29,Suburban,5840376
2196-03-13,102,3,2,1,Rural,5665170
2196-03-20,140,3,1,17,Rural,5845478
2196-03-27,109,3,1,26,Urban,5734266
2196-04-03,85,3,2,20,Suburban,5557486
2196-04-10,158,3,2,24,Suburban,6073434
2196-04-17,156,3,1,22,Urban,6128958
2196-04-24,124,2,1,29,Rural,5741837
2196-05-01,82,2,1,17,Rural,5422566
2196-05-08,83,3,1,4,Suburban,5470812
2196-05-15,123,4,2,4,Suburban,5846047
2196-05-22,105,2,1,7,Rural,5500856
2196-05-29,109,2,2,8,Urban,5683224
2196-06-05,150,3,1,23,Urban,6016109
2196-06-12,141,4,2,13,Urban,6048678
2196-06-19,161,3,1,12,Suburban,6113139
2196-06-26,90,4,1,17,Urban,5704649
2196-07-03,109,4,2,3,Suburban,5781521
2196-07-10,142,1,1,17,Suburban,5852561
2196-07-17,133,2,2,21,Rural,5724620
2196-07-24,165,3,2,19,Rural,6237398
2196-07-31,132,2,2,14,Urban,5826704
2196-08-07,175,2,1,6,Urban,6187657
2196-08-14,136,4,1,12,Suburban,6004286
2196-08-21,151,2,1,1,Rural,5984309
2196-08-28,110,1,2,8,Rural,5692659
2196-09-04,120,3,1,29,Suburban,5795000
2196-09-11,147,2,1,4,Urban,6001435
2196-09-18,168,3,2,0,Urban,6314204
2196-09-25,141,2,2,27,Suburban,5970565
2196-10-02,117,3,2,26,Rural,5699992
2196-10-09,161,3,2,18,Suburban,6189651
2196-10-16,54,3,1,19,Suburban,5242886
2196-10-23,77,2,2,18,Urban,5445326
2196-10-30,140,1,2,21,Rural,5836146
2196-11-06,120,3,1,28,Urban,5776460
2196-11-13,138,4,1,12,Urban,6000270
2196-11-20,121,4,2,5,Rural,5909736
2196-11-27,137,4,1,9,Urban,5944553
2196-12-04,95,1,1,28,Suburban,5414418
2196-12-11,137,3,2,10,Suburban,6003736
2196-12-18,149,1,1,22,Rural,5868855
2196-12-25,156,3,2,29,Suburban,6134575
2197-01-01,180,1,1,24,Suburban,6175396
2197-01-08,127,3,1,15,Suburban,5785314
2197-01-15,128,4,1,25,Suburban,5893641
2197-01-22,74,3,1,24,Urban,5467727
2197-01-29,104,1,2,22,Suburban,5597201
2197-02-05,114,3,2,26,Rural,5694586
2197-02-12,151,2,1,0,Urban,6042802
2197-02-19,101,3,1,18,Suburban,5612995
2197-02-26,143,4,1,4,Suburban,5989240
2197-03-05,119,3,2,25,Rural,5688863
2197-03-12,114,2,1,27,Urban,5728001
2197-03-19,127,2,2,26,Suburban,5771427
2197-03-26,108,2,1,5,Rural,5664279
2197-04-02,107,1,2,5,Urban,5648246
2197-04-09,68,2,2,4,Urban,5352842
2197-04-16,112,1,1,5,Suburban,5638602
2197-04-23,105,2,2,24,Rural,5710218
2197-04-30,104,1,1,12,Rural,5537219
2197-05-07,132,2,2,29,Suburban,5884793
2197-05-14,139,2,2,0,Suburban,5975440
2197-05-21,126,3,1,0,Suburban,5813240
2197-05-28,149,2,2,24,Rural,6032448
2197-06-04,137,3,1,13,Urban,5964108
2197-06-11,111,2,2,7,Suburban,5665474
2197-06-18,106,2,1,8,Suburban,5633888
2197-06-25,129,3,2,22,Urban,5915687
2197-07-02,137,3,2,9,Urban,6053973
2197-07-09,161,1,1,5,Rural,5982961
2197-07-16,155,4,2,8,Suburban,6314517
2197-07-23,103,3,1,17,Rural,5583141
2197-07-30,116,1,1,14,Urban,5741099
2197-08-06,140,2,2,3,Suburban,5876301
2197-08-13,152,3,1,1,Rural,6049315
2197-08-20,148,3,1,29,Rural,5986361
2197-08-27,118,2,1,5,Urban,5740520
2197-09-03,82,2,1,16,Suburban,5531952
2197-09-10,90,2,1,6,Rural,5523223
2197-09-17,128,2,1,22,Rural,5758117
2197-09-24,130,4,2,22,Urban,6011683
2197-10-01,87,3,1,29,Suburban,5493334
2197-10-08,121,2,1,19,Urban,5858068
2197-10-15,138,2,2,14,Rural,5952764
2197-10-22,85,4,1,23,Suburban,5589169
2197-10-29,153,3,1,20,Urban,6131584
2197-11-05,108,1,1,1,Suburban,5575640
2197-11-12,157,3,2,20,Suburban,6207347
2197-11-19,103,1,2,11,Suburban,5615532
2197-11-26,89,4,1,9,Rural,5644252
2197-12-03,106,2,1,24,Suburban,5676992
2197-12-10,117,4,2,25,Urban,5936485
2197-12-17,108,3,1,16,Suburban,5670111
2197-12-24,113,2,2,26,Suburban,5676975
2197-12-31,130,3,1,17,Rural,5969913
2198-01-07,114,1,1,15,Urban,5628032
2198-01-14,118,3,2,9,Suburban,5793619
2198-01-21,68,4,1,7,Rural,5435162
2198-01-28,131,4,2,28,Rural,5927748
2198-02-04,117,4,2,20,Suburban,5842999
2198-02-11,168,2,1,27,Suburban,6165303
2198-02-18,91,3,1,24,Suburban,5620104
2198-02-25,65,2,2,21,Rural,5312591
2198-03-04,138,3,2,12,Suburban,5992575
2198-03-11,130,1,1,15,Rural,5765386
2198-03-18,89,3,1,7,Urban,5600131
2198-03-25,74,3,1,11,Suburban,5382588
2198-04-01,166,3,1,16,Urban,6239046
2198-04-08,162,3,2,15,Urban,6262791
2198-04-15,45,1,2,8,Urban,5195303
2198-04-22,106,2,1,24,Rural,5496246
2198-04-29,169,4,2,18,Rural,6227414
2198-05-06,105,3,1,16,Rural,5713786
2198-05-13,105,4,2,23,Rural,5663087
2198-05-20,111,4,2,7,Urban,5920294
2198-05-27,86,4,1,11,Rural,5555729
2198-06-03,68,4,1,8,Urban,5509561
2198-06-10,151,3,1,29,Urban,6048705
2198-06-17,64,4,1,5,Rural,5358720
2198-06-24,127,3,2,24,Urban,6003712
2198-07-01,146,1,2,27,Rural,5949291
2198-07-08,76,2,1,9,Urban,5507236
2198-07-15,92,2,2,8,Suburban,5650927
2198-07-22,156,3,2,27,Rural,6115135
2198-07-29,135,3,1,28,Urban,6007706
2198-08-05,101,2,1,3,Rural,5585804
2198-08-12,156,4,1,10,Urban,6284384
2198-08-19,156,3,2,20,Rural,6170421
2198-08-26,128,4,1,21,Suburban,5959524
2198-09-02,92,3,1,5,Suburban,5620600
2198-09-09,107,3,2,25,Rural,5644323
2198-09-16,128,1,2,17,Rural,5801432
2198-09-23,114,1,2,3,Urban,5860745
2198-09-30,148,2,2,11,Urban,6024958
2198-10-07,74,1,1,8,Rural,5398403
2198-10-14,75,1,2,14,Suburban,5390428
2198-10-21,125,2,1,22,Suburban,5799195
2198-10-28,105,4,1,8,Rural,5688227
2198-11-04,101,1,2,5,Urban,5633875
2198-11-11,66,4,1,10,Rural,5464339
2198-11-18,120,2,1,6,Rural,5811056
2198-11-25,118,3,2,24,Suburban,5852792
2198-12-02,139,4,2,13,Suburban,6056459
2198-12-09,122,2,2,27,Urban,5792822
2198-12-16,116,4,1,15,Urban,5897587
2198-12-23,155,2,1,14,Rural,6020752
2198-12-30,80,2,2,19,Rural,5470059
2199-01-06,136,3,2,8,Rural,5963938
2199-01-13,69,4,2,18,Rural,5459716
2199-01-20,94,3,2,29,Suburban,5650948
2199-01-27,83,3,2,11,Urban,5639109
2199-02-03,143,4,2,29,Urban,6177196
2199-02-10,118,4,2,10,Urban,5937650
2199-02-17,119,2,1,27,Urban,5826274
2199-02-24,86,4,2,29,Suburban,5721681
2199-03-03,111,2,2,7,Rural,5764603
2199-03-10,97,2,2,2,Urban,5762712
2199-03-17,131,2,2,18,Urban,5913968
2199-03-24,90,2,1,2,Rural,5513482
2199-03-31,159,2,2,24,Suburban,6120031
2199-04-07,69,2,1,25,Suburban,5373853
2199-04-14,95,4,1,29,Urban,5760541
2199-04-21,170,4,1,2,Urban,6325015
2199-04-28,106,1,2,5,Urban,5719568
2199-05-05,80,4,2,10,Suburban,5680241
2199-05-12,126,3,1,29,Urban,5917777
2199-05-19,105,1,1,19,Rural,5588959
2199-05-26,94,4,2,13,Suburban,5745924
2199-06-02,87,3,1,1,Suburban,5566122
2199-06-09,203,4,1,11,Rural,6483812
2199-06-16,112,2,2,15,Rural,5656089
2199-06-23,62,1,2,27,Suburban,5312334
2199-06-30,164,2,1,2,Urban,6264442
2199-07-07,138,1,1,20,Suburban,5933279
2199-07-14,97,1,2,15,Urban,5694681
2199-07-21,92,2,2,9,Rural,5662711
2199-07-28,140,1,2,19,Urban,5981732
2199-08-04,112,1,1,4,Rural,5677769
2199-08-11,62,4,2,12,Urban,5589298
2199-08-18,173,3,1,11,Urban,6290949
2199-08-25,106,2,1,26,Rural,5581573
2199-09-01,164,4,2,0,Urban,6340056
2199-09-08,158,4,2,19,Suburban,6218712
2199-09-15,89,2,2,10,Urban,5640416
2199-09-22,150,1,2,25,Suburban,5973999
2199-09-29,100,2,1,18,Rural,5629486
2199-10-06,63,3,1,28,Urban,5387044
2199-10-13,107,3,1,14,Urban,5857410
2199-10-20,131,2,1,17,Suburban,5842771
2199-10-27,106,4,2,15,Suburban,5830026
2199-11-03,110,2,1,6,Rural,5700754
2199-11-10,154,3,2,9,Suburban,6195544
2199-11-17,123,2,2,24,Suburban,5902835
2199-11-24,94,1,1,15,Suburban,5576310
2199-12-01,141,2,1,16,Urban,6011070
2199-12-08,125,4,1,27,Urban,6002562
2199-12-15,44,1,1,6,Urban,5254651
2199-12-22,132,3,1,10,Urban,6022459
2199-12-29,131,2,2,27,Urban,5966879
2200-01-05,120,4,2,16,Suburban,5984331
2200-01-12,146,4,1,4,Suburban,6072303
2200-01-19,99,3,1,0,Urban,5749459
2200-01-26,130,2,1,2,Urban,5980311
2200-02-02,72,4,1,15,Rural,5487419
2200-02-09,132,1,1,23,Rural,5802092
2200-02-16,178,2,1,28,Suburban,6283745
2200-02-23,90,3,2,14,Rural,5649382
2200-03-02,97,1,2,3,Suburban,5671352
2200-03-09,98,2,1,11,Rural,5580888
2200-03-16,123,4,1,0,Urban,5942109
2200-03-23,88,3,2,16,Urban,5721719
2200-03-30,132,3,1,23,Suburban,5922879
2200-04-06,145,2,1,14,Suburban,5991923
2200-04-13,136,3,1,29,Suburban,5935912
2200-04-20,66,1,2,23,Suburban,5421051
2200-04-27,149,2,1,19,Rural,6026601
2200-05-04,148,1,2,19,Urban,6075626
2200-05-11,144,3,1,9,Rural,6081477
2200-05-18,131,3,1,10,Urban,6009381
2200-05-25,126,3,2,17,Urban,6038634
2200-06-01,150,1,1,1,Rural,5952659
2200-06-08,177,3,2,27,Suburban,6292719
2200-06-15,91,2,2,5,Rural,5556461
2200-06-22,152,4,1,15,Rural,6173083
2200-06-29,117,2,2,23,Rural,5811820
2200-07-06,116,4,2,6,Urban,5959370
2200-07-13,73,3,1,22,Suburban,5485878
2200-07-20,111,2,1,18,Urban,5853403
2200-07-27,90,1,1,11,Rural,5481778
2200-08-03,106,4,2,17,Rural,5827771
2200-08-10,87,1,1,9,Urban,5533214
2200-08-17,106,4,1,6,Urban,5930798
2200-08-24,107,3,1,3,Suburban,5841921
2200-08-31,122,2,1,16,Rural,5745053
2200-09-07,71,4,2,16,Urban,5594459
2200-09-14,76,2,1,3,Urban,5440049
2200-09-21,130,4,1,20,Urban,6087522
2200-09-28,96,4,1,4,Urban,5905365
2200-10-05,152,3,1,0,Rural,6030477
2200-10-12,126,4,1,18,Suburban,5914645
2200-10-19,138,1,2,21,Urban,5994866
2200-10-26,162,4,1,25,Urban,6290077
2200-11-02,110,4,1,22,Suburban,5830957
2200-11-09,102,4,2,10,Rural,5715118
2200-11-16,146,3,1,0,Urban,6180672
2200-11-23,135,2,2,7,Suburban,6057375
2200-11-30,114,2,2,3,Suburban,5995849
2200-12-07,161,3,2,28,Rural,6255364
2200-12-14,113,1,2,24,Suburban,5689564
2200-12-21,120,1,1,26,Rural,5736405
2200-12-28,120,3,1,26,Suburban,5907103
2201-01-04,91,2,2,21,Urban,5631586
2201-01-11,122,1,2,14,Rural,5847500
2201-01-18,161,3,2,16,Suburban,6292168
2201-01-25,133,2,2,17,Urban,6073367
2201-02-01,120,1,2,2,Suburban,5898112
2201-02-08,115,1,1,17,Urban,5802757
2201-02-15,129,3,2,25,Rural,5913103
2201-02-22,142,2,1,6,Urban,6012846
2201-03-01,138,1,2,27,Suburban,5964950
2201-03-08,110,3,2,16,Urban,5862308
2201-03-15,129,1,1,24,Urban,5873640
2201-03-22,134,2,2,17,Rural,6009589
2201-03-29,89,4,1,19,Urban,5798446
2201-04-05,125,1,1,7,Urban,5830731
2201-04-12,55,2,2,10,Suburban,5366478
2201-04-19,134,1,2,2,Suburban,5953839
2201-04-26,139,4,1,24,Rural,6067745
2201-05-03,142,4,1,6,Rural,5999186
2201-05-10,108,1,2,14,Rural,5631958
2201-05-17,129,3,1,9,Suburban,5987625
2201-05-24,162,1,2,11,Urban,6253305
2201-05-31,162,2,2,11,Rural,6198264
2201-06-07,119,3,2,18,Suburban,5960575
2201-06-14,124,2,1,18,Suburban,5897365
2201-06-21,153,2,2,14,Rural,6181814
2201-06-28,74,3,1,20,Suburban,5608794
2201-07-05,110,4,1,20,Urban,5864976
2201-07-12,160,2,2,25,Suburban,6237682
2201-07-19,149,1,1,4,Suburban,6093405
2201-07-26,131,4,1,27,Urban,6183733
2201-08-02,74,4,1,12,Rural,5523108
2201-08-09,118,3,1,24,Suburban,5875663
2201-08-16,102,1,1,8,Urban,5664386
2201-08-23,129,1,2,21,Rural,5817853
2201-08-30,95,4,2,26,Urban,5824278
2201-09-06,89,2,1,26,Suburban,5607777
2201-09-13,58,2,2,22,Urban,5445072
2201-09-20,156,1,2,9,Rural,6134487
2201-09-27,108,4,2,7,Rural,5867218
2201-10-04,124,4,1,8,Rural,5963373
2201-10-11,119,4,1,5,Urban,5963460
2201-10-18,87,3,2,23,Urban,5665442
2201-10-25,82,1,2,17,Rural,5500159
2201-11-01,89,1,2,9,Rural,5585351
2201-11-08,98,2,1,23,Rural,5675539
2201-11-15,130,2,1,14,Suburban,5984943
2201-11-22,96,1,2,12,Suburban,5744853
2201-11-29,172,1,1,10,Suburban,6200865
2201-12-06,150,2,1,1,Rural,6090370
2201-12-13,144,1,1,7,Suburban,5988234
2201-12-20,116,2,2,17,Rural,5892864
2201-12-27,165,1,1,2,Urban,6216376
2202-01-03,113,3,1,22,Rural,5873751
2202-01-10,119,3,2,26,Rural,5959139
2202-01-17,125,4,2,24,Suburban,6049671
2202-01-24,141,1,2,2,Urban,6096152
2202-01-31,139,2,1,20,Urban,6051932
2202-02-07,105,1,1,24,Urban,5704644
2202-02-14,104,1,1,6,Suburban,5697130
2202-02-21,139,4,1,29,Suburban,6096129
2202-02-28,141,2,1,17,Suburban,6135218
2202-03-07,108,1,1,20,Suburban,5672407
2202-03-14,72,2,2,20,Suburban,5527230
2202-03-21,113,1,1,8,Rural,5785065
2202-03-28,138,4,1,17,Urban,6137781
2202-04-04,174,2,2,0,Suburban,6395304
2202-04-11,84,1,2,3,Urban,5553769
2202-04-18,107,3,1,3,Suburban,5919752
2202-04-25,108,2,1,16,Rural,5802557
2202-05-02,160,4,2,25,Urban,6339578
2202-05-09,118,3,1,22,Suburban,5861008
2202-05-16,92,2,2,1,Rural,5719144
2202-05-23,136,2,2,26,Rural,5924594
2202-05-30,107,2,1,14,Urban,5764268
2202-06-06,83,2,2,12,Suburban,5624319
2202-06-13,93,1,1,8,Rural,5671402
2202-06-20,172,1,2,6,Rural,6294029
2202-06-27,131,2,2,28,Rural,5908150
2202-07-04,123,4,2,28,Urban,5962895
2202-07-11,112,1,1,11,Urban,5815576
2202-07-18,128,2,1,11,Suburban,5974571
2202-07-25,128,2,1,13,Suburban,5954860
2202-08-01,128,4,1,22,Urban,6161319
2202-08-08,123,4,1,14,Urban,6040903
2202-08-15,146,4,1,0,Urban,6145893
2202-08-22,120,3,2,29,Rural,5884143
2202-08-29,90,2,2,8,Urban,5749732
2202-09-05,101,4,1,25,Suburban,5840844
2202-09-12,60,2,1,15,Rural,5365166
2202-09-19,180,1,1,8,Urban,6351389
2202-09-26,145,2,2,15,Suburban,6025018
2202-10-03,95,2,1,1,Urban,5757788
2202-10-10,111,3,1,9,Suburban,5869068
2202-10-17,100,1,1,24,Rural,5640962
2202-10-24,166,1,2,17,Rural,6225564
2202-10-31,77,3,2,12,Suburban,5701553
2202-11-07,123,4,2,1,Suburban,6032221
2202-11-14,116,4,2,28,Rural,5865800
2202-11-21,144,2,1,28,Rural,5996301
2202-11-28,116,3,1,12,Suburban,5886720
2202-12-05,67,4,1,23,Suburban,5518729
2202-12-12,112,1,2,2,Urban,5944745
2202-12-19,90,3,1,29,Urban,5720420
2202-12-26,122,4,2,14,Rural,6108119
2203-01-02,163,1,1,2,Rural,6181846
2203-01-09,67,3,1,22,Urban,5485906
2203-01-16,95,2,1,9,Urban,5704591
2203-01-23,103,2,1,5,Rural,5798722
2203-01-30,108,1,2,22,Rural,5677307
2203-02-06,142,4,2,21,Suburban,6226393
2203-02-13,114,4,2,13,Suburban,5973162
2203-02-20,132,3,1,8,Rural,5979008
2203-02-27,101,1,2,17,Urban,5829325
2203-03-06,126,4,1,7,Suburban,6041071
2203-03-13,143,2,1,26,Rural,5987621
2203-03-20,98,1,1,5,Urban,5727555
2203-03-27,143,2,1,14,Urban,6098588
2203-04-03,121,1,1,13,Rural,5941249
2203-04-10,151,3,2,14,Suburban,6292017
2203-04-17,113,4,2,19,Suburban,5945965
2203-04-24,131,4,1,5,Rural,6054233
2203-05-01,118,4,1,21,Urban,5911527
2203-05-08,117,2,2,11,Suburban,5931870
2203-05-15,127,4,1,9,Rural,6002147
2203-05-22,136,1,2,18,Suburban,6018400
2203-05-29,82,2,1,7,Rural,5486186
2203-06-05,163,3,2,4,Suburban,6357662
2203-06-12,64,2,1,26,Suburban,5528433
2203-06-19,99,3,2,9,Suburban,5840707
2203-06-26,117,2,1,10,Rural,5821765
2203-07-03,132,4,1,19,Rural,6061976
2203-07-10,167,3,1,13,Urban,6372287
2203-07-17,64,4,1,13,Suburban,5681591
2203-07-24,104,2,1,28,Suburban,5745857
2203-07-31,56,3,2,1,Rural,5412835
2203-08-07,120,1,1,29,Suburban,5840572
2203-08-14,128,1,1,25,Rural,5881776
2203-08-21,167,2,1,16,Urban,6350614
2203-08-28,123,3,1,14,Suburban,6032788
2203-09-04,151,1,2,28,Rural,6179276
2203-09-11,137,4,2,22,Rural,6102216
2203-09-18,106,4,2,25,Suburban,5884172
2203-09-25,77,2,1,26,Urban,5492293
2203-10-02,128,4,1,2,Rural,6104582
2203-10-09,75,4,1,2,Suburban,5643634
2203-10-16,158,4,1,2,Urban,6427088
2203-10-23,115,1,1,25,Rural,5748418
2203-10-30,155,3,2,27,Urban,6375797
2203-11-06,105,2,2,28,Rural,5696324
2203-11-13,128,3,2,2,Suburban,6145646
2203-11-20,126,3,1,17,Suburban,6064192
2203-11-27,118,3,2,5,Suburban,6035828
2203-12-04,107,1,2,13,Urban,5780136
2203-12-11,131,4,1,25,Urban,6151057
2203-12-18,92,2,2,2,Suburban,5765343
2203-12-25,83,3,1,0,Rural,5579987
2204-01-01,157,4,1,9,Urban,6443913
2204-01-08,141,1,1,12,Urban,6065219
2204-01-15,121,3,1,28,Rural,5995060
2204-01-22,169,4,1,8,Rural,6392116
2204-01-29,111,1,2,21,Suburban,5875116
2204-02-05,159,4,1,21,Urban,6317523
2204-02-12,125,2,1,25,Rural,5921721
2204-02-19,89,4,2,24,Rural,5762697
2204-02-26,175,4,1,1,Suburban,6483819
2204-03-04,149,2,1,9,Suburban,6133038
2204-03-11,116,2,2,24,Urban,5789659
2204-03-18,141,4,2,29,Rural,6121212
2204-03-25,107,2,1,11,Suburban,5873025
2204-04-01,144,4,2,18,Urban,6210738
2204-04-08,48,3,1,2,Suburban,5375593
2204-04-15,89,4,2,18,Urban,5769756
2204-04-22,149,1,2,0,Rural,6148444
2204-04-29,112,2,1,25,Suburban,5807829
2204-05-06,126,3,1,14,Urban,6128017
2204-05-13,79,2,1,22,Urban,5662230
2204-05-20,175,2,2,25,Rural,6358006
2204-05-27,155,2,2,12,Suburban,6269697
2204-06-03,113,1,2,6,Urban,5872852
2204-06-10,107,1,1,1,Urban,5805365
2204-06-17,150,4,2,21,Urban,6363551
2204-06-24,179,1,1,19,Urban,6430169
2204-07-01,148,2,1,10,Suburban,6210113
2204-07-08,185,3,2,22,Suburban,6503970
2204-07-15,92,3,2,15,Urban,5808433
2204-07-22,95,3,2,13,Suburban,5779912
2204-07-29,84,2,2,29,Suburban,5695412
2204-08-05,133,1,2,22,Rural,5875427
2204-08-12,125,3,1,14,Rural,5885788
2204-08-19,115,2,2,19,Urban,5856257
2204-08-26,144,2,1,18,Rural,5983865
2204-09-02,156,3,2,6,Suburban,6399357
2204-09-09,74,3,2,8,Urban,5741340
2204-09-16,102,4,1,3,Rural,5826570
2204-09-23,144,4,2,5,Urban,6313703
2204-09-30,105,2,2,22,Urban,5946789
2204-10-07,96,4,1,9,Rural,5853009
2204-10-14,150,4,1,2,Suburban,6420218
2204-10-21,81,3,2,20,Suburban,5701286
2204-10-28,110,4,2,27,Rural,5902742
2204-11-04,129,2,2,29,Rural,5929944
2204-11-11,102,3,1,0,Rural,5847682
2204-11-18,143,4,2,5,Rural,6291803
2204-11-25,102,4,2,4,Urban,5994456
2204-12-02,162,4,2,22,Suburban,6386090
2204-12-09,116,1,1,14,Suburban,5935326
2204-12-16,140,4,2,24,Rural,6211444
2204-12-23,142,4,1,10,Suburban,6233828
2204-12-30,101,2,1,19,Suburban,5755670
2205-01-06,58,4,1,24,Suburban,5527777
2205-01-13,130,1,1,12,Rural,5974637
2205-01-20,122,3,1,5,Rural,5962482
2205-01-27,136,4,2,4,Suburban,6174317
2205-02-03,113,4,1,1,Rural,5964492
2205-02-10,107,2,2,16,Suburban,5878539
2205-02-17,180,4,2,23,Rural,6579664
2205-02-24,75,4,1,11,Suburban,5647998
2205-03-03,142,4,1,11,Rural,6213837
2205-03-10,102,4,1,21,Suburban,5889121
2205-03-17,109,3,1,13,Rural,5874102
2205-03-24,110,2,2,6,Rural,5964968
2205-03-31,95,3,2,21,Suburban,5832560
2205-04-07,137,1,1,25,Urban,6011322
2205-04-14,161,4,1,28,Suburban,6407937
2205-04-21,134,1,2,13,Suburban,6098762
2205-04-28,123,3,2,6,Urban,6064441
2205-05-05,90,1,1,8,Rural,5587353
2205-05-12,135,4,2,13,Urban,6268025
2205-05-19,184,1,2,20,Suburban,6444351
2205-05-26,108,3,2,16,Urban,5952970
2205-06-02,108,4,1,16,Rural,5979814
2205-06-09,103,2,1,24,Suburban,5781885
2205-06-16,105,3,2,20,Suburban,5937078
2205-06-23,37,4,1,29,Rural,5393232
2205-06-30,132,2,2,12,Rural,6042043
2205-07-07,94,1,2,28,Suburban,5622045
2205-07-14,71,1,1,26,Rural,5443846
2205-07-21,142,1,1,28,Urban,6107964
2205-07-28,87,4,2,17,Urban,5911150
2205-08-04,109,1,1,18,Urban,5829441
2205-08-11,163,1,1,16,Urban,6378154
2205-08-18,77,2,1,5,Rural,5541558
2205-08-25,74,2,1,11,Urban,5649207
2205-09-01,128,2,2,5,Urban,6103541
2205-09-08,154,4,2,2,Suburban,6467354
2205-09-15,72,3,1,14,Rural,5526817
2205-09-22,132,1,2,2,Rural,6056281
2205-09-29,137,1,1,22,Rural,5993288
2205-10-06,58,4,1,14,Suburban,5656457
2205-10-13,143,1,1,0,Suburban,6097072
2205-10-20,146,4,2,20,Rural,6283765
2205-10-27,110,4,2,28,Urban,5987590
2205-11-03,157,4,2,2,Suburban,6437403
2205-11-10,154,3,1,4,Suburban,6302031
2205-11-17,123,4,2,26,Suburban,6089738
2205-11-24,106,3,2,13,Rural,5810128
2205-12-01,90,3,1,3,Urban,5862729
2205-12-08,118,1,1,21,Suburban,5846388
2205-12-15,137,2,1,27,Suburban,6035166
2205-12-22,110,3,1,8,Rural,5845735
2205-12-29,54,3,2,17,Urban,5505197
2206-01-05,158,2,2,9,Suburban,6351523
2206-01-12,125,3,1,7,Rural,6069558
2206-01-19,108,2,1,29,Rural,5850685
2206-01-26,145,1,1,12,Suburban,6086650
2206-02-02,165,4,1,1,Rural,6441239
2206-02-09,35,2,2,19,Rural,5254230
2206-02-16,133,4,1,24,Suburban,6217236
2206-02-23,77,2,1,19,Rural,5613300
2206-03-02,134,4,2,6,Urban,6241674
2206-03-09,123,1,1,10,Urban,6051028
2206-03-16,139,3,1,4,Suburban,6234867
2206-03-23,105,1,1,28,Urban,5750649
2206-03-30,63,3,1,17,Urban,5522923
2206-04-06,106,4,1,7,Suburban,5923615
2206-04-13,132,4,2,26,Rural,6233959
2206-04-20,150,3,2,25,Urban,6267226
2206-04-27,84,2,2,9,Rural,5796307
2206-05-04,150,1,2,1,Suburban,6183634
2206-05-11,100,2,1,2,Urban,5826806
2206-05-18,130,4,1,25,Suburban,6193997
2206-05-25,104,1,1,22,Rural,5804776
2206-06-01,125,1,1,4,Suburban,6030791
2206-06-08,146,2,1,15,Urban,6263305
2206-06-15,83,3,1,9,Suburban,5717918
2206-06-22,99,3,2,10,Suburban,5956150
2206-06-29,125,1,1,18,Suburban,5988999
2206-07-06,192,3,1,15,Rural,6561236
2206-07-13,94,4,2,11,Rural,5888730
2206-07-20,181,2,2,1,Rural,6553532
2206-07-27,180,2,1,10,Rural,6464592
2206-08-03,117,2,2,21,Urban,5911609
2206-08-10,111,1,2,25,Rural,5888561
2206-08-17,99,1,1,0,Rural,5809231
2206-08-24,117,3,1,23,Urban,6018046
2206-08-31,77,2,2,4,Rural,5671337
2206-09-07,117,4,2,20,Suburban,6099636
2206-09-14,164,4,2,13,Rural,6345527
2206-09-21,101,2,2,17,Urban,5882916
2206-09-28,112,1,2,6,Suburban,5915351
2206-10-05,68,1,2,4,Urban,5608063
2206-10-12,131,1,1,7,Suburban,6028207
2206-10-19,127,4,1,20,Suburban,6180142
2206-10-26,121,2,2,14,Suburban,6001043
2206-11-02,113,4,2,24,Urban,6133503
2206-11-09,111,2,1,4,Suburban,5983287
2206-11-16,135,4,2,12,Suburban,6327020
2206-11-23,119,4,1,18,Suburban,6176189
2206-11-30,129,3,2,28,Suburban,6217022
2206-12-07,126,4,2,1,Suburban,6151219
2206-12-14,153,2,2,4,Rural,6298209
2206-12-21,140,4,2,25,Urban,6269610
2206-12-28,125,3,1,28,Suburban,6234014
2207-01-04,165,3,1,25,Suburban,6427203
2207-01-11,132,2,1,4,Suburban,6195815
2207-01-18,159,3,1,5,Suburban,6411268
2207-01-25,138,3,2,15,Suburban,6100227
2207-02-01,64,1,1,1,Rural,5459321
2207-02-08,159,2,1,4,Rural,6268720
2207-02-15,124,3,1,14,Suburban,6073993
2207-02-22,118,3,2,0,Suburban,6121978
2207-03-01,128,3,2,18,Suburban,6173566
2207-03-08,109,2,2,2,Urban,5877633
2207-03-15,126,1,2,18,Urban,6051654
2207-03-22,102,4,2,14,Rural,5935706
2207-03-29,158,1,1,2,Rural,6321551
2207-04-05,116,2,1,7,Urban,6056612
2207-04-12,108,2,1,14,Suburban,5910346
2207-04-19,92,2,1,0,Rural,5791184
2207-04-26,128,4,2,5,Suburban,6144148
